 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Thomas Walkup","SFA","Sr.","6-4","G","34","154"
"85","Rakia Battle","Alabama A&M","Jr.","5-10","G","29","153"
"","Traci Carter","Marquette","Fr.","6-0","G","33","153"
"","Marcel Davis","Utah Valley","Sr.","6-2","G","30","153"
"","Chris Fowler","Central Mich.","Sr.","6-1","G","26","153"
"","Eric Garcia","Wofford","Jr.","5-11","G","32","153"
"","London Perrantes","Virginia","Jr.","6-2","G","35","153"
"91","Jack Gibbs","Davidson","Jr.","6-0","G","31","152"
"","Nic Moore","SMU","Sr.","5-9","G","29","152"
"","Walter Wright","Montana","Jr.","5-10","G","33","152"
"94","Joel Berry II","North Carolina","So.","6-0","G","40","151"
"","J.J. Frazier","Georgia","Jr.","5-10","G","34","151"
"","Nathan Moran","Lipscomb","So.","5-9","G","33","151"
"","Dejounte Murray","Washington","Fr.","6-5","G","34","151"
"98","Jaylen Adams","St. Bonaventure","So.","6-5","G","30","150"
"","Teddy Okereafor","Rider","Sr.","6-4","G","33","150"
"","Angel Rivera","Stetson","So.","5-8","G","34","150"
"","D'Vauntes Smith-Rivera","Georgetown","Sr.","6-3","G","33","150"
"102","Rashun Davis","Radford","Sr.","5-11","G","31","149"
"","Paul Jackson","Eastern Ky.","So.","6-1","G","30","149"
"","Luke Nelson","UC Irvine","Jr.","6-3","G","38","149"
"105","D.J. Balentine","Evansville","Sr.","6-2","G","34","148"
"","Micah Mason","Duquesne","Sr.","6-2","G","33","148"
"","Jamal Williams","Sam Houston","So.","6-4","G","34","148"
"108","Anthony 'Cat' Barber","NC State","Jr.","6-2","G","33","147"
"","David Blanks","Texas Southern","Sr.","6-2","G","33","147"
"","Dylan Cox","Army West Point","Sr.","6-4","G","31","147"
"","Jaquan Lyle","Ohio St.","Fr.","6-5","G","35","147"
"","Derrick Walton Jr.","Michigan","Jr.","6-1","G","33","147"
"113","Jarvis Garrett","Rhode Island","So.","6-0","G","31","146"
"","Martin Hermannsson","LIU","So.","6-3","G","31","146"
"","Josh Perkins","Gonzaga","Fr.","6-3","G","36","146"
"","Xavier Rathan-Mayes","Florida St.","So.","6-4","G","33","146"
"","Aakim Saintil","LIU","Jr.","6-0","G","31","146"
"","Donte Thomas","Arkansas St.","Jr.","6-3","G","26","146"
"","Devin Watson","San Francisco","So.","6-1","G","30","146"
"120","Jon Elmore","Marshall","So.","6-3","G","25","145"
"","Kavon Stewart","Robert Morris","Jr.","6-0","G","31","145"
"","Amadi Udenyi","Pepperdine","Jr.","6-1","G","32","145"
"123","Tavon Blackmon","Brown","Jr.","6-0","G","26","144"
"","David Cohn","William & Mary","So.","6-2","G","31","144"
"","Luke Eddy","Elon","Jr.","6-1","G","32","144"
"126","Divine Myles","Stetson","So.","5-11","G","34","143"
"","Scoochie Smith","Dayton","Jr.","6-2","G","33","143"
"","Chris Thomas","Texas Southern","Sr.","6-6","G","33","143"
"129","Eric Childress","UC Santa Barbara","Jr.","6-0","G","33","142"
"130","Devonte' Graham","Kansas","So.","6-2","G","38","140"
"","Brandon Taylor","Utah","Sr.","5-10","G","36","140"
"132","Kyron Cartwright","Providence","So.","6-0","G","35","139"
"","Myles Davis","Xavier","Jr.","6-2","G","34","139"
"","Trey Norris","South Dakota","Sr.","6-0","G","32","139"
"","Francisco Santiago","Youngstown St.","---","6-1","G","32","139"
"","Brent Wrapp","CSU Bakersfield","So.","6-3","G","33","139"
"","Kris Yanku","Northern Ariz.","Jr.","6-4","G","29","139"
"138","Jordan Potts","Bethune-Cookman","Jr.","5-10","G","32","138"
"","Ahmad Walker","Stony Brook","Jr.","6-4","G","33","138"
"","Eric Washington","Miami (OH)","Sr.","5-10","G","30","138"
"141","J.J. Thompson","UTRGV","Sr.","6-0","G","28","137"
"142","Marcus Graves","Sacramento St.","So.","6-0","G","31","136"
"","Torrance Rowe","Tennessee Tech","Sr.","6-1","G","31","136"
"","Brendan Westendorf","Seattle U","Jr.","6-5","G","32","136"
"145","Malcolm McMillan","Canisius","Sr.","6-0","G","33","135"
"146","Chris McNeal","Western Ky.","Fr.","6-0","G","34","134"
"","Armani Moore","Tennessee","Sr.","6-4","F","33","134"
"","I.J. Ready","Mississippi St.","Jr.","5-11","G","30","134"
"","Jamel Waters","Alabama St.","Sr.","5-9","G","31","134"
"150","Bryant Crawford","Wake Forest","Fr.","6-3","G","30","133"
"","Harold McBride","Gardner-Webb","Sr.","6-0","G","33","133"
"","Stefan Moody","Ole Miss","Sr.","5-11","G","31","133"
"153","Shaquille Harrison","Tulsa","Sr.","6-3","G","32","132"
"","Justin Robinson","Monmouth","Jr.","5-8","G","36","132"
"155","Bryce Jones","Murray St.","Jr.","6-0","G","31","131"
"","Khari Price","Southern Miss.","Jr.","5-9","G","29","131"
"","David Walker","Northeastern","Sr.","6-6","G","33","131"
"158","Ismail Ali","Bowling Green","Jr.","6-1","G","34","130"
"","Sindarius Thornwell","South Carolina","Jr.","6-5","G","34","130"
"","Trevis Wyche","Saint Peter's","Jr.","6-1","G","29","130"
"161","Geno Crandall","North Dakota","Fr.","6-3","G","31","129"
"","Reginald Johnson","Hampton","Sr.","6-2","G","32","129"
"","Carrington Love","Green Bay","Sr.","6-1","G","36","129"
"","Jaylen Shaw","Coastal Carolina","So.","6-1","G","33","129"
"165","Christen Cunningham","Samford","So.","6-2","G","33","128"
"","Patrick McCaw","UNLV","So.","6-7","G","33","128"
"","Marcus Paige","North Carolina","Sr.","6-2","G","34","128"
"","Jabari Sandifer","Western Ill.","Jr.","6-1","G","27","128"
"169","Josh Adams","Wyoming","Sr.","6-2","G","30","127"
"","Grayson Allen","Duke","So.","6-5","G","36","127"
"","Ian Baker","New Mexico St.","Jr.","6-0","G","34","127"
"","Travon Baker","NIU","Sr.","5-11","G","34","127"
"","Tilman Dunbar","Navy","Sr.","5-10","G","33","127"
"","Aaron Holiday","UCLA","Fr.","6-1","G","32","127"
"","Stuckey Mosley","Toledo","So.","6-4","G","32","127"
"176","Trae Bell-Haynes","Vermont","So.","6-2","G","36","126"
"","Martez Harrison","Kansas City","Jr.","5-11","G","30","126"
"","Kory Holden","Delaware","So.","6-2","G","30","126"
"","Jerome Seagears","UNLV","Sr.","6-1","G","31","126"
"","Jordan Strawberry","Mercer","So.","6-1","G","34","126"
"","Rasheed Sulaimon","Maryland","Sr.","6-4","G","36","126"
"","Jordon Talley","UNCW","So.","6-1","G","32","126"
"183","Lamonte Bearden","Buffalo","So.","6-3","G","30","125"
"","Eli Carter","Boston College","Sr.","6-2","G","31","125"
"","Trey Pinkney","SFA","Sr.","5-9","G","34","125"
"186","Tyrone Wallace","California","Sr.","6-5","G","28","124"
"","Jordan Woodard","Oklahoma","Jr.","6-0","G","37","124"
"188","Darian Anderson","FDU","So.","6-1","G","33","123"
"","Kori Babineaux","Jacksonville","Sr.","6-4","G","32","123"
"","Wesley Iwundu","Kansas St.","Jr.","6-7","F","33","123"
"","Anthony Odunsi","Houston Christian","Sr.","6-4","G","33","123"
"","Donte Pretlow","Morgan St.","Sr.","6-0","G","30","123"
"","Prince Williams","East Carolina","Sr.","6-5","G","32","123"
"194","Dedrick Basile","CSU Bakersfield","Jr.","5-10","G","33","122"
"","T.J. Cline","Richmond","Jr.","6-9","F","32","122"
"196","Kadeem Allen","Arizona","Jr.","6-3","G","34","121"
"","Anthony Clemmons","Iowa","Sr.","6-2","G","33","121"
"","Antino Jackson","Akron","So.","5-11","G","35","121"
"","Max Landis","Purdue Fort Wayne","Sr.","6-2","G","33","121"
"","Jeremy Major","Pepperdine","Jr.","5-11","G","32","121"
"","Nate Mason","Minnesota","So.","6-2","G","27","121"
"","Austin McBroom","Eastern Wash.","Sr.","6-0","G","33","121"
"","Greg Pryor","Chattanooga","Jr.","6-1","G","35","121"
"","Tyvoris Soloman","South Carolina St.","So.","5-10","G","33","121"
"","Mikey Thompson","Boise St.","Sr.","6-4","G","32","121"
"206","Ojai Black","Texas St.","Jr.","6-1","G","31","120"
"","Kasey Hill","Florida","Jr.","6-1","G","36","120"
"","Tim Quarterman","LSU","Jr.","6-6","G","33","120"
"209","Malcolm Bernard","Florida A&M","Sr.","6-5","G","28","119"
"","Dillon Brooks","Oregon","So.","6-7","F","38","119"
"","Marcus Georges-Hunt","Georgia Tech","Sr.","6-5","G","36","119"
"212","Stevie Browning","Marshall","Jr.","6-3","G","33","118"
"","Jordan Fouse","Green Bay","Sr.","6-7","G","36","118"
"","Tyree Griffin","Oklahoma St.","So.","5-10","G","30","118"
"","J-Mychal Reese","North Texas","Jr.","6-2","G","32","118"
"","Jordan Roper","Clemson","Sr.","6-0","G","31","118"
"217","Casey Benson","Oregon","So.","6-3","G","38","117"
"","KJ Feagin","Santa Clara","Fr.","6-1","G","31","117"
"","Tra Holder","Arizona St.","So.","6-1","G","32","117"
"","Paris Lee","Illinois St.","Jr.","6-0","G","32","117"
"","Georges Niang","Iowa St.","Sr.","6-7","F","35","117"
"","Nick Rutherford","Fla. Atlantic","Fr.","6-3","G","33","117"
"","Joe Thomasson","Wright St.","Sr.","6-4","G","35","117"
"","Andre Walker","Loyola Maryland","So.","6-0","G","30","117"
"225","Parker Jackson-Cartwright","Arizona","So.","5-10","G","34","116"
"","Lee Moore","UTEP","Jr.","6-4","G","33","116"
"","Grant Mullins","Columbia","Sr.","6-3","G","35","116"
"","Jay Wright","Louisiana","Sr.","6-1","G","33","116"
"229","Malcolm Brogdon","Virginia","Sr.","6-5","G","37","115"
"","Trey Freeman","Old Dominion","Sr.","6-2","G","38","115"
"","Dajuan Graf","N.C. Central","Jr.","6-0","G","29","115"
"","Zach Johnson","FGCU","Fr.","6-2","G","35","115"
"","Nick Lindner","Lafayette","Jr.","5-10","G","29","115"
"","Makai Mason","Yale","Fr.","6-1","-","30","115"
"","Theo Pinson","North Carolina","So.","6-6","G","40","115"
"","Corey Sanders","Rutgers","Fr.","6-2","G","27","115"
"","Steve Vasturia","Notre Dame","Jr.","6-5","G","36","115"
"","Daiquan Walker","UCF","Sr.","6-2","G","30","115"
"239","Brent Arrington","Morehead St.","Sr.","6-3","G","37","114"
"","Kevin Booze","Lamar University","So.","5-10","G","27","114"
"","Jevon Carter","West Virginia","So.","6-2","G","35","114"
"","Shawndre' Jones","Richmond","Jr.","5-11","G","32","114"
"","Darius Jones-Gibson","Samford","Sr.","6-1","G","33","114"
"","Otis Livingston II","George Mason","Fr.","5-11","G","32","114"
"","Damon Lynn","NJIT","Jr.","5-11","G","35","114"
"","Cullen Neal","New Mexico","So.","6-5","G","31","114"
"247","Ron Baker","Wichita St.","Sr.","6-3","G","35","113"
"","Kyle Foreman","Boston U.","Fr.","6-1","G","29","113"
"","Justin Jackson","North Carolina","So.","6-8","F","40","113"
"","Marcus Posley","St. Bonaventure","Sr.","6-1","G","31","113"
"","Winston Shepard","San Diego St.","Sr.","6-8","F","37","113"
"","Spencer Weisz","Princeton","Jr.","6-4","F","29","113"
"","Lucas Woodhouse","Stony Brook","Jr.","6-2","G","31","113"
Reclassifying
"NR","Dewayne Russell","Grand Canyon","Sr.","5-11","G","34","182"
"NR","Mitchell Badillo","UIW","Sr.","5-10","G","29","138"
"NR","Jalen Little","Abilene Christian","Sr.","5-10","G","26","116"
"NR","Lavone Holland II","Northern Ky.","So.","6-2","G","28","113"

NCAA Men's Basketball
Division ITotal Blocks
Through Games 04/04/2016


"Rank","Name","Team","Cl","Ht","Pos","G","BLKS"
"1","Vashil Fernandez","Valparaiso","Sr.","6-10","C","36","119"
"2","Chris Boucher","Oregon","Jr.","6-10","F","38","110"
"3","Cameron Oliver","Nevada","Fr.","6-8","F","38","99"
"","Jameel Warney","Stony Brook","Sr.","6-8","F","33","99"
"5","Tai Odiase","UIC","So.","6-9","C","30","97"
"6","Laron Smith","Bethune-Cookman","Jr.","6-8","F","32","96"
"7","William Lee","UAB","So.","6-9","F","33","95"
"8","Egidijus Mockevicius","Evansville","Sr.","6-10","C","34","94"
"9","Adrian Diaz","FIU","Sr.","6-10","F","32","93"
"10","Malik Dime","Washington","Jr.","6-9","F","34","88"
"11","Will Kelly","Navy","Sr.","6-9","F","33","87"
"","Mamadou Ndiaye","UC Irvine","Jr.","7-6","C","37","87"
"13","Jarrod Uthoff","Iowa","Sr.","6-9","F","33","86"
"14","Liam Thomas","Nicholls","Jr.","6-10","F","34","85"
"15","A.J. Hammons","Purdue","Sr.","7-0","C","33","84"
"","Luke Kornet","Vanderbilt","Jr.","6-10","F","28","84"
"17","Khadeem Lattin","Oklahoma","So.","6-9","F","37","77"
"","Justin Tuoyo","Chattanooga","Jr.","6-10","F","33","77"
"19","Moses Kingsley","Arkansas","So.","6-10","F","32","76"
"","Jito Kok","San Diego","Sr.","6-9","C","30","76"
"","Cedric Kuakumensah","Brown","Sr.","6-8","F","28","76"
"","Mario Moody","Bethune-Cookman","Sr.","6-7","C","32","76"
"","Pascal Siakam","New Mexico St.","So.","6-9","F","34","76"
"24","Amdy Fall","St. Francis Brooklyn","Sr.","6-6","F","32","75"
"","Rashawn Thomas","A&M-Corpus Christi","Jr.","6-8","F","33","75"
"26","Jordan Butler","Norfolk St.","So.","6-6","F","34","74"
"27","Beejay Anya","NC State","Jr.","6-9","F","33","73"
"","Demarcus Daniels","North Florida","Sr.","6-8","F","34","73"
"29","Duby Okeke","Winthrop","So.","6-8","C","29","72"
"","Skylar Spencer","San Diego St.","Sr.","6-10","F","38","72"
"31","Landry Nnoko","Clemson","Sr.","6-10","C","31","71"
"","Javion Ogunyemi","Siena","Jr.","6-10","F","34","71"
"33","Tacko Fall","UCF","Fr.","7-6","C","30","70"
"","Ethan O'Day","Vermont","Sr.","6-9","F","35","70"
"35","Mo Alie-Cox","VCU","Jr.","6-6","F","36","68"
"","Wesley Gordon","Colorado","Jr.","6-9","F","34","68"
"37","Amida Brimah","UConn","Jr.","7-0","C","25","67"
"","Tyler Lydon","Syracuse","Fr.","6-9","F","37","67"
"39","Ben Lawson","Western Ky.","Jr.","7-1","F","34","66"
"","Kassoum Yakwe","St. John's (NY)","Fr.","6-7","F","26","66"
"41","Chris Davenport","North Florida","Jr.","6-8","F","34","65"
"","Hassan Martin","Rhode Island","Jr.","6-7","F","26","65"
"","Horace Spencer","Auburn","Fr.","6-8","F","31","65"
"44","Deyonta Davis","Michigan St.","Fr.","6-10","F","35","64"
"","Prince Ibeh","Texas","Sr.","6-11","C","32","64"
"","Brandan Stith","Old Dominion","Jr.","6-7","F","32","64"
"47","Antonio Campbell","Ohio","Jr.","6-9","F","35","63"
"","Chris Horton","Austin Peay","Sr.","6-8","C","36","63"
"49","Chinanu Onuaku","Louisville","So.","6-10","C","31","62"
"50","Ronald Delph","Fla. Atlantic","Fr.","7-0","C","25","61"
"","Shaq Goodwin","Memphis","Sr.","6-9","F","33","61"
"","Derrick Griffin","Texas Southern","---","6-7","F","27","61"
"","Shawn Long","Louisiana","Sr.","6-9","F","34","61"
"","Yante Maten","Georgia","So.","6-8","F","34","61"
"55","Justin Hollins","CSU Bakersfield","Jr.","6-8","F","32","60"
"","Zane Najdawi","The Citadel","Fr.","6-7","F","32","60"
"","Yankuba Sima","St. John's (NY)","Fr.","6-11","C","25","60"
"58","Boris Bojanovsky","Florida St.","Sr.","7-3","C","34","59"
"","Brice Johnson","North Carolina","Sr.","6-9","F","40","59"
"","Skal Labissiere","Kentucky","Fr.","6-11","F","36","59"
"","Marcus Lee","Kentucky","Jr.","6-9","F","36","59"
"","Anthony Morse","Tennessee Tech","Sr.","6-9","F","31","59"
"","Marshall Plumlee","Duke","Sr.","7-0","F","36","59"
"","Jimmie Taylor","Alabama","Jr.","6-10","F","33","59"
"65","Zach LeDay","Virginia Tech","Jr.","6-7","F","35","58"
"","Isaiah Robinson","Houston Christian","Fr.","6-10","C","27","58"
"","Aaron Rountree","Iona","Sr.","6-8","F","33","58"
"","Eric Stuteville","Sacramento St.","Jr.","6-11","C","31","58"
"69","Daniel Ochefu","Villanova","Sr.","6-11","F","37","57"
"","Ryan Rhoomes","Fordham","Sr.","6-8","F","31","57"
"71","Donta Hall","Alabama","Fr.","6-9","F","33","56"
"","Venky Jois","Eastern Wash.","Sr.","6-8","F","32","56"
"","Josh Nebo","Saint Francis","Fr.","6-9","C","30","56"
"","Jakob Poeltl","Utah","So.","7-0","F","36","56"
"","Khaliq Spicer","Kent St.","Sr.","6-9","C","32","56"
"","Diamond Stone","Maryland","Fr.","6-11","C","35","56"
"77","Marquese Chriss","Washington","Fr.","6-9","F","34","55"
"","Dedric Lawson","Memphis","Fr.","6-9","F","33","55"
"","Steve McElvene","Dayton","Fr.","6-11","C","32","55"
"","Jameel McKay","Iowa St.","Sr.","6-9","F","32","55"
"","Ed Polite","Radford","Fr.","6-5","F","31","55"
"82","Xavier Cooks","Winthrop","So.","6-8","F","32","54"
"","Jaleel Cousins","South Fla.","Sr.","6-11","C","33","54"
"","Damian Jones","Vanderbilt","Jr.","6-10","C","33","54"
"","Jacob Lawson","App State","Sr.","6-8","F","31","54"
"","Chimezie Metu","Southern California","Fr.","6-11","F","34","54"
"","Armani Moore","Tennessee","Sr.","6-4","F","33","54"
"","J.J. Panoske","Milwaukee","Sr.","6-10","F","33","54"
"89","Jordan Bell","Oregon","So.","6-9","F","30","53"
"","Donovan Smith","Quinnipiac","Jr.","6-9","F","30","53"
"91","Karachi Edo","Fresno St.","Jr.","6-6","F","32","52"
"","Tre Hale-Edmerson","CSUN","Sr.","6-9","F","30","52"
"","Josh Scott","Colorado","Sr.","6-10","F","32","52"
"94","Majok Deng","ULM","Sr.","6-10","F","31","51"
"","Jordan Dickerson","Penn St.","Sr.","7-1","C","32","51"
"","Dane Pineau","Saint Mary's (CA)","Jr.","6-9","F","35","51"
"","Stephen Zimmerman Jr.","UNLV","Fr.","7-0","F","26","51"
"98","Obediah Church","Missouri St.","Fr.","6-8","F","32","50"
"","Kyle Davis","BYU","Jr.","6-8","F","37","50"
"","Devine Eke","Maine","Fr.","6-7","F","30","50"
"","Octavius Ellis","Cincinnati","Sr.","6-10","F","33","50"
"","Daniel Giddens","Ohio St.","Fr.","6-10","C","33","50"
"","TJ Holyfield","SFA","Fr.","6-8","F","34","50"
"","Valentine Izundu","Washington St.","Jr.","6-10","C","23","50"
"105","John Brown","High Point","Sr.","6-8","F","28","49"
"","Gary Clark","Cincinnati","So.","6-8","F","33","49"
"","Henry Ellenson","Marquette","Fr.","6-10","F","33","49"
"","Jordan Fouse","Green Bay","Sr.","6-7","G","36","49"
"","Brandon Ingram","Duke","Fr.","6-9","F","36","49"
"","Darryl Palmer","South Carolina St.","Sr.","6-7","F","34","49"
"","Isaiah Whitehead","Seton Hall","So.","6-4","G","34","49"
"","Tyler Wideman","Butler","So.","6-8","F","33","49"
"113","Phillip Anglade","VMI","Sr.","6-5","F","30","48"
"","John Egbunu","Florida","So.","6-11","C","34","48"
"","Justin Sears","Yale","Sr.","6-8","F","28","48"
"116","Rodney Bullock","Providence","So.","6-8","F","35","47"
"","Kevin Ferguson","Army West Point","Sr.","6-10","C","29","47"
"","Luke Fischer","Marquette","Jr.","6-11","C","33","47"
"","Ben Lammers","Georgia Tech","So.","6-10","C","36","47"
"","Albert Owens","Oral Roberts","So.","6-9","C","31","47"
"","Jervon Pressley","Hampton","Sr.","6-8","F","28","47"
"","Zach Smith","Texas Tech","So.","6-8","F","32","47"
"","James Thompson IV","Eastern Mich.","Fr.","6-10","C","33","47"
"124","Devin Thomas","Wake Forest","Sr.","6-9","F","29","46"
"125","Chris Brady","Monmouth","Jr.","6-10","C","36","45"
"","Robert Carter","Maryland","Jr.","6-9","F","36","45"
"","Evan Cummins","Harvard","Sr.","6-9","F","30","45"
"","Christian Cunningham","Jacksonville St.","Fr.","6-7","F","25","45"
"","Isaiah Johnson","Akron","Jr.","6-10","C","35","45"
"","David Onuorah","Cornell","Jr.","6-9","F","28","45"
"","Collin Spickerman","Portland St.","Sr.","6-8","F","27","45"
"132","Walter Foster","Towson","Jr.","6-8","F","29","44"
"","Geoffrey Groselle","Creighton","Sr.","7-0","C","35","44"
"","Sam Hughes","UNC Asheville","Sr.","6-4","F","34","44"
"","Darius Lewis","Duquesne","Jr.","6-11","C","34","44"
"","Tony Washington","La Salle","So.","6-10","C","29","44"
"137","Denzel Gregg","St. Bonaventure","Jr.","6-7","F","31","43"
"","Derrick Jones Jr.","UNLV","Fr.","6-7","F","30","43"
"","Lotanna Nwogbo","Longwood","Sr.","6-8","F","33","43"
"140","Marcel Boyd","Howard","Jr.","6-10","C","28","42"
"","Matt Costello","Michigan St.","Sr.","6-9","F","35","42"
"","Nana Foulland","Bucknell","So.","6-9","C","31","42"
"","Chris Hooper","St. Francis Brooklyn","Sr.","6-6","F","32","42"
"","Corbin Kaufusi","BYU","So.","6-10","C","36","42"
"","Kenneth Lowe","Green Bay","Jr.","6-8","F","36","42"
"","Elijah Minnie","Robert Morris","So.","6-9","F","22","42"
"","Ivan Rabb","California","Fr.","6-11","F","34","42"
"","Rashaun Stimage","DePaul","Sr.","6-9","F","29","42"
"","Trevor Thompson","Ohio St.","So.","6-11","C","35","42"
"150","Keita Bates-Diop","Ohio St.","So.","6-7","F","33","41"
"","Jaron Blossomgame","Clemson","Jr.","6-7","F","31","41"
"","Joel Bolomboy","Weber St.","Sr.","6-9","F","33","41"
"","Jesse Chuku","Lehigh","Sr.","6-9","F","32","41"
"","Tyler Davis","Texas A&M","Fr.","6-10","C","36","41"
"","Ruben Guerrero","South Fla.","So.","6-11","C","32","41"
"","Ben Moore","SMU","Jr.","6-8","F","29","41"
"","Luke Petrasek","Columbia","Jr.","6-10","F","35","41"
"158","Perrin Buford","Middle Tenn.","Sr.","6-6","G","35","40"
"","Brent Calhoun","Purdue Fort Wayne","Jr.","6-9","F","34","40"
"","Rokas Gustys","Hofstra","So.","6-9","F","34","40"
"","Nick Havener","Boston U.","So.","6-8","F","34","40"
"","Stefan Jankovic","Hawaii","Jr.","6-11","F","33","40"
"","Tony Nunn","Southern U.","Jr.","6-9","F","35","40"
"","Yuta Watanabe","George Washington","So.","6-9","F","38","40"
"165","Zach Auguste","Notre Dame","Sr.","6-10","F","36","39"
"","Brandon Clarke","San Jose St.","Fr.","6-8","G","31","39"
"","Yohanny Dalembert","James Madison","Jr.","6-8","F","30","39"
"","Chaise Daniels","Quinnipiac","So.","6-8","F","23","39"
"","Drew Eubanks","Oregon St.","Fr.","6-10","F","32","39"
"","Jerome Frink","LIU","Jr.","6-7","F","31","39"
"","Johnathan Motley","Baylor","So.","6-10","F","34","39"
