 


  
  

NCAA Men's Basketball
Division IPoints Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","3FG","FT","PTS","PPG"
"","Mitchell Patton","IU Indy","Jr.","6-9","C","27","30","1.11"
"225","Andre Almeida","Nebraska","Sr.","6-11","C","29","32","1.10"
"","Anthony Morse","Tennessee Tech","Fr.","6-9","F","29","32","1.10"
"227","Tevin Baskin","App State","Jr.","6-6","F","31","34","1.10"
"","Andrew Del Piero","LSU","Sr.","7-3","C","31","34","1.10"
"229","Marvelle Harris","Campbell","Jr.","6-6","F","32","35","1.09"
"230","Jakarr Sampson","St. John's (NY)","Fr.","6-9","F","33","36","1.09"
"231","Nick Jacobs","Alabama","So.","6-8","F","36","39","1.08"
"","Taylor Johns","UC Riverside","Fr.","6-7","F","24","26","1.08"
"233","Tony Woods","Oregon","Sr.","6-10","C","37","40","1.08"
"234","Neveij Walters","Idaho St.","Sr.","6-6","F","30","32","1.07"
"235","Mikael Hopkins","Georgetown","So.","6-9","F","32","34","1.06"
"","Dera Nd-Ezuma","Rider","Sr.","6-10","C","32","34","1.06"
"","Cadarian Raines","Virginia Tech","Jr.","6-9","F","32","34","1.06"
"238","Philip Jurick","Oklahoma St.","Sr.","6-11","C","33","35","1.06"
"","Josh Nicholas","Alcorn","Jr.","7-0","F","33","35","1.06"
"240","C.J. Fair","Syracuse","Jr.","6-8","F","40","42","1.05"
"241","Eric Obeysekere","Holy Cross","Sr.","6-8","F","23","24","1.04"
"242","Brian Freeman","Binghamton","Jr.","6-8","F","25","26","1.04"
"243","Milton Jennings","Clemson","Sr.","6-9","F","29","30","1.03"
"244","Marcus Damas","Towson","Jr.","6-7","F","30","31","1.03"
"","Stephen Lumpkins","American","Sr.","6-8","F","30","31","1.03"
"","Imoh Silas","Siena","So.","6-9","C","30","31","1.03"
"247","Josh Benson","Dayton","Sr.","6-9","C","31","32","1.03"
"248","Cameron Black","Bowling Green","Jr.","6-10","C","32","33","1.03"
"","Mario Hines","Purdue Fort Wayne","Sr.","6-8","F","32","33","1.03"
"","Travis Wear","UCLA","Jr.","6-10","F","32","33","1.03"

NCAA Men's Basketball
Division ISteals Per Game
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","ST","STPG"
"1","Duke Mondy","Oakland","Jr.","6-4","G","33","100","3.03"
"2","Marcus Smart","Oklahoma St.","Fr.","6-4","G","33","99","3.00"
"3","Anthony Hickey","LSU","So.","5-11","G","29","85","2.93"
"4","Michael Carter-Williams","Syracuse","So.","6-6","G","40","111","2.78"
"5","Bernard Thompson","FGCU","So.","6-3","G","37","102","2.76"
"6","Briante Weber","VCU","So.","6-2","G","36","98","2.72"
"7","Matt Hunter","Central Conn. St.","Jr.","6-5","G","30","78","2.60"
"8","Pierria Henry","Charlotte","So.","6-5","G","33","84","2.55"
"9","Dyricus Simms-Edwards","Bradley","Sr.","6-3","G","35","86","2.46"
"10","Lazabian Jackson","Ark.-Pine Bluff","Sr.","6-3","G","30","73","2.43"
"11","Darius Theus","VCU","Sr.","6-3","G","35","85","2.43"
"12","Elfrid Payton","Louisiana","So.","6-3","G","33","80","2.42"
"13","Kevin Foster","Santa Clara","Sr.","6-2","G","38","91","2.39"
"14","Fuquan Edwin","Seton Hall","Jr.","6-6","G","33","79","2.39"
"15","Chris Flores","NJIT","Sr.","6-2","G","29","69","2.38"
"16","Troy Huff","North Dakota","Jr.","6-4","G","25","59","2.36"
"17","Jalan West","Northwestern St.","Fr.","5-11","G","32","75","2.34"
"18","Isaiah Sykes","UCF","Jr.","6-5","G","31","72","2.32"
"19","Jamal Webb","North Dakota","Jr.","6-1","G","32","74","2.31"
"20","Stephon Carter","CSU Bakersfield","Sr.","6-3","G","30","68","2.27"
"","Patricio Garino","George Washington","Fr.","6-6","G","30","68","2.27"
"","Tevin Hammond","Ark.-Pine Bluff","So.","6-0","G","30","68","2.27"
"23","Daniel Mullings","New Mexico St.","So.","6-2","G","35","79","2.26"
"24","Peyton Siva","Louisville","Sr.","6-0","G","40","90","2.25"
"25","Kevin Hardy","McNeese","So.","6-2","G","31","69","2.23"
"26","Jordan Adams","UCLA","Fr.","6-5","G","33","73","2.21"
"","Tristan Carey","Longwood","Jr.","6-4","G","33","73","2.21"
"28","Victor Oladipo","Indiana","Jr.","6-5","G","36","78","2.17"
"29","Andre Roberson","Colorado","Jr.","6-7","G","31","67","2.16"
"30","Walt Lemon Jr.","Bradley","Jr.","6-3","G","35","75","2.14"
"31","Chase Hallam","Denver","Sr.","6-5","G","32","67","2.09"
"","Rashad Whack","Mount St. Mary's","Sr.","6-3","G","32","67","2.09"
"33","Christopher Anderson","San Diego","So.","5-7","G","33","69","2.09"
"34","Aaron Craft","Ohio St.","Jr.","6-2","G","37","77","2.08"
"35","Russ Smith","Louisville","Jr.","6-0","G","40","83","2.08"
"36","Chris Bond","Ball St.","Jr.","6-4","F","30","62","2.07"
"37","Javonte Green","Radford","So.","6-4","G","32","66","2.06"
"38","Trevor Releford","Alabama","Jr.","6-0","G","34","70","2.06"
"39","Chavaughn Lewis","Marist","So.","6-5","G","31","63","2.03"
"","Kenneth Ortiz","Wagner","Jr.","6-0","G","31","63","2.03"
"41","Kentavious Caldwell-Pope","Georgia","So.","6-5","G","32","65","2.03"
"42","Arsalan Kazemi","Oregon","Sr.","6-7","F","35","71","2.03"
"43","D.J. Cooper","Ohio","Sr.","5-11","G","34","68","2.00"
"","Chaz Williams","Massachusetts","Jr.","5-9","G","33","66","2.00"
"","Trent Meyer","UNC Asheville","Jr.","6-2","G","32","64","2.00"
"","Shabazz Napier","UConn","Jr.","6-1","G","28","56","2.00"
"","D.J. Seeley","Cal St. Fullerton","Sr.","6-4","G","28","56","2.00"
"48","Shane Larkin","Miami (FL)","So.","5-11","G","36","71","1.97"
"49","Lorenzo Brown","NC State","Jr.","6-5","G","33","65","1.97"
"50","Karl Cochran","Wofford","So.","6-1","G","32","63","1.97"
"","Arlon Harper","Charleston So.","So.","6-1","G","32","63","1.97"
"","Stevie Mejia","Hofstra","Sr.","5-9","G","32","63","1.97"
"53","Russell Johnson","Robert Morris","Sr.","6-6","F","31","61","1.97"
"54","Stephan Hicks","CSUN","So.","6-5","G","27","53","1.96"
"55","Malcolm Armstead","Wichita St.","Sr.","6-0","G","39","76","1.95"
"56","Nick Johnson","Arizona","So.","6-3","G","35","68","1.94"
"57","Ray McCallum","Detroit Mercy","Jr.","6-1","G","33","64","1.94"
"58","Ronnie Boggs","Jacksonville St.","Sr.","6-3","G","28","54","1.93"
"","Kierre Greenwood","Coastal Carolina","Sr.","6-2","G","28","54","1.93"
"60","Malik Gill","Dartmouth","Fr.","5-9","G","26","50","1.92"
"61","Chris Evans","Kent St.","Sr.","6-8","F","35","67","1.91"
"62","Ramon Galloway","La Salle","Sr.","6-2","G","34","65","1.91"
"","Tony Johnson","Lafayette","Sr.","6-0","G","34","65","1.91"
"64","J.J. Mann","Belmont","Jr.","6-6","G","33","63","1.91"
"65","Trey Sumler","Western Caro.","Jr.","6-2","G","32","61","1.91"
"66","Nathan Healy","App State","Sr.","6-7","F","31","59","1.90"
"67","Charles Carmouche","LSU","Sr.","6-4","G","30","57","1.90"
"68","Anthony Raffa","Coastal Carolina","Sr.","6-1","G","29","55","1.90"
"69","Mike DiNunno","Eastern Ky.","Sr.","5-11","G","34","64","1.88"
"70","Desmar Jackson","Southern Ill.","Jr.","6-5","G","31","58","1.87"
"","Quinten Rollins","Miami (OH)","Jr.","6-0","G","31","58","1.87"
"72","Jamie Adams","Florida A&M","Jr.","5-10","G","30","56","1.87"
"","Ceola Clark","Western Ill.","Sr.","6-3","G","30","56","1.87"
"","Kendrick Perry","Youngstown St.","Jr.","6-0","G","30","56","1.87"
"75","Troy Snyder","UMES","Jr.","6-4","G","27","50","1.85"
"76","Alex Caruso","Texas A&M","Fr.","6-5","G","33","61","1.85"
"77","Otto Porter","Georgetown","So.","6-8","F","31","57","1.84"
"","Jesse Steele","Monmouth","Sr.","5-8","G","31","57","1.84"
"79","Wesley Saunders","Harvard","So.","6-5","G","30","55","1.83"
"80","Dylon Cormier","Loyola Maryland","Jr.","6-2","G","34","62","1.82"
"81","T.J. Bray","Princeton","Jr.","6-5","G","28","51","1.82"
"82","Marques Oliver","Delaware St.","Sr.","6-7","F","32","58","1.81"
"83","Myles Mack","Rutgers","So.","5-10","G","31","56","1.81"
"","Derrick Marks","Boise St.","So.","6-3","G","31","56","1.81"
"85","Jamel Fuentes","Norfolk St.","Jr.","6-4","G","30","54","1.80"
"","Jarvis Threatt","Delaware","So.","6-2","G","30","54","1.80"
"","Antonio Biglow","Montana St.","Jr.","6-0","G","25","45","1.80"
"88","Phl Pressey","Missouri","Jr.","5-11","G","34","61","1.79"
"89","Nate Duhon","Chicago St.","Jr.","6-3","G","29","52","1.79"
"90","Geron Johnson","Memphis","Jr.","6-3","G","33","59","1.79"
"91","Adrian Powell","N.C. A&T","Sr.","6-6","F","37","66","1.78"
"92","Matt Carlino","BYU","So.","6-2","G","36","64","1.78"
"","Neil Watson","Southern Miss.","Jr.","5-11","G","36","64","1.78"
"","Fred Hunter","Nicholls","Sr.","6-5","F","27","48","1.78"
"95","Kyle Anderson","UCLA","Fr.","6-9","G","35","62","1.77"
"96","Keith Rendleman","UNCW","Sr.","6-8","F","30","53","1.77"
"97","Jarvis Jones","ETSU","Sr.","6-2","G","25","44","1.76"
"98","Jeremiah Samarrippas","Tennessee Tech","Jr.","5-10","G","29","51","1.76"
"99","James Ennis","Long Beach St.","Sr.","6-7","G","33","58","1.76"
"100","Quinton Pippen","Chicago St.","Jr.","6-4","F","32","56","1.75"
"","Fred Thomas","Mississippi St.","Fr.","6-5","G","32","56","1.75"
"102","Maurice Kemp","East Carolina","Sr.","6-8","G","35","61","1.74"
"","Corey Walden","Eastern Ky.","So.","6-2","G","35","61","1.74"
"104","Chase Plummer","UMBC","Jr.","6-6","F","31","54","1.74"
"105","Austin Hollins","Minnesota","Jr.","6-4","G","34","59","1.74"
"106","A.J. Walton","Baylor","Sr.","6-1","G","37","64","1.73"
"107","Kerron Johnson","Belmont","Sr.","6-1","G","33","57","1.73"
"","Drew Valentine","Oakland","Sr.","6-5","F","33","57","1.73"
"","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","57","1.73"
"110","Jordon Crawford","Bowling Green","Sr.","5-6","G","32","55","1.72"
"","Alex Harris","Cal St. Fullerton","So.","6-1","G","32","55","1.72"
"","Tymell Murphy","FIU","Jr.","6-5","F","32","55","1.72"
"","Craig Sword","Mississippi St.","Fr.","6-3","G","32","55","1.72"
"114","John Brown","High Point","Fr.","6-8","F","28","48","1.71"
"","Rian Pearson","Toledo","Jr.","6-4","G","28","48","1.71"
"","Matt Sullivan","Brown","Sr.","6-6","G","28","48","1.71"
"117","Ke'Ron Brown","Hampton","Fr.","6-3","G","31","53","1.71"
"","R.J. Hunter","Georgia St.","Fr.","6-6","G","31","53","1.71"
"","Angelo Warner","Morehead St.","So.","6-2","G","31","53","1.71"
"120","Kevin Hartley","Gardner-Webb","Sr.","6-6","F","34","58","1.71"
"","Anthony Ireland","LMU (CA)","Jr.","5-10","G","34","58","1.71"
"","Khaliff Wyatt","Temple","Sr.","6-4","G","34","58","1.71"
"123","Shannon Scott","Ohio St.","So.","6-1","G","37","63","1.70"
"124","Jeff Early","Southern Ill.","Sr.","6-1","G","30","51","1.70"
"","Josh Greene","CSUN","Jr.","6-0","G","30","51","1.70"
"126","Shaquille Harrison","Tulsa","Fr.","6-3","G","33","56","1.70"
"","Rahlir Hollis-Jefferson","Temple","Sr.","6-6","F","33","56","1.70"
"128","Mardracus Wade","Arkansas","Jr.","6-2","G","32","54","1.69"
"","Jamel Waters","Alabama St.","Fr.","5-9","G","32","54","1.69"
"130","Devonta White","Georgia St.","Jr.","5-11","G","31","52","1.68"
"131","Kenneth Smith","Louisiana Tech","So.","6-3","G","34","57","1.68"
"132","Joe Jackson","Memphis","Jr.","6-1","G","36","60","1.67"
"","Emil Jones","Troy","Sr.","6-3","G","33","55","1.67"
"","Patrick Miller","Tennessee St.","Jr.","6-0","G","33","55","1.67"
"135","Dewayne Jackson","Morgan St.","Sr.","6-8","F","32","53","1.66"
"136","PJ Miller","NJIT","Sr.","6-3","G","29","48","1.66"
"","Christian Williams","Jackson St.","Sr.","6-1","G","29","48","1.66"
"138","Tyreek Duren","La Salle","Jr.","6-0","G","34","56","1.65"
"","Darrun Hilliard","Villanova","So.","6-6","G","34","56","1.65"
"140","Jamere Dismukes","Chicago St.","Jr.","6-1","G","31","51","1.65"
"","Cody Doolin","San Francisco","Jr.","6-2","G","31","51","1.65"
"","Velton Jones","Robert Morris","Sr.","6-0","G","31","51","1.65"
"143","Tommy Brenton","Stony Brook","Sr.","6-5","F","33","54","1.64"
"144","David Williams","UNC Greensboro","Jr.","6-6","F","30","49","1.63"
"145","Chris Udofia","Denver","Jr.","6-6","F","32","52","1.63"
"146","Glenn Cosey","Eastern Ky.","Jr.","6-0","G","29","47","1.62"
"147","Erik Buggs","Valparaiso","Sr.","5-11","G","34","55","1.62"
"","Jordan Fouse","Green Bay","Fr.","6-7","G","34","55","1.62"
"149","Murphy Holloway","Ole Miss","Sr.","6-7","F","36","58","1.61"
"150","Simuel Frazier","Howard","So.","5-11","G","28","45","1.61"
"151","Ian Clark","Belmont","Sr.","6-3","G","33","53","1.61"
"","Jamaal Franklin","San Diego St.","Jr.","6-5","G","33","53","1.61"
"153","Colin Nickerson","Fairfield","Sr.","6-3","G","35","56","1.60"
"154","Hal Bateman","SFA","Sr.","5-11","G","32","51","1.59"
"","C.J. Garner","LIU","Sr.","5-10","G","32","51","1.59"
"","Brison White","Northwestern St.","Jr.","6-0","G","32","51","1.59"
"157","Brian Barbour","Columbia","Sr.","6-1","G","27","43","1.59"
"","Warren Gillis","Coastal Carolina","So.","6-3","G","27","43","1.59"
"159","Trey Burke","Michigan","So.","6-0","G","39","62","1.59"
"160","Tyler Strange","Gardner-Webb","So.","5-10","G","34","54","1.59"
"161","Tomas Sanchez","Idaho St.","Jr.","6-3","G","29","46","1.59"
"162","Branden Dawson","Michigan St.","So.","6-6","G","36","57","1.58"
"163","Ed Townsel","Arkansas St.","Jr.","6-0","G","31","49","1.58"
"164","Cashmere Wright","Cincinnati","Sr.","6-0","G","33","52","1.58"
"165","Brian Williams","Jacksonville St.","Jr.","6-1","G","28","44","1.57"
"166","Brett Comer","FGCU","So.","6-3","G","37","58","1.57"
"167","Khalif Toombs","South Carolina St.","Sr.","5-9","G","30","47","1.57"
"168","Jeremy Atkinson","UNC Asheville","Sr.","6-3","F","32","50","1.56"
"169","Kevin Dukes","Bethune-Cookman","Sr.","5-9","G","34","53","1.56"
"170","Dequan Hicks","Northwestern St.","Jr.","6-7","F","29","45","1.55"
"","Chandler Rhoads","New Hampshire","Sr.","6-4","G","29","45","1.55"
"172","Manny Atkins","Georgia St.","Sr.","6-6","F","31","48","1.55"
"173","Wesley Davis","Texas St.","So.","6-3","G","33","51","1.55"
"","Eric Ferguson","Ga. Southern","Jr.","6-7","G","33","51","1.55"
"","Durand Scott","Miami (FL)","Sr.","6-5","G","33","51","1.55"
"176","Dominic Artis","Oregon","Fr.","6-1","G","28","43","1.54"
"177","Yvon Raymond","Saint Peter's","Sr.","6-3","G","30","46","1.53"
"178","Dewayne Russell","Northern Ariz.","Fr.","5-11","G","32","49","1.53"
"","Kwame Vaughn","Cal St. Fullerton","Sr.","6-3","G","32","49","1.53"
"","Brandon Young","DePaul","Jr.","6-4","G","32","49","1.53"
"181","Vonn Jones","Texas St.","Sr.","5-11","G","34","52","1.53"
"182","Raymond Cowels III","Santa Clara","Sr.","6-4","F","38","58","1.53"
"183","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","47","1.52"
"","Stan Okoye","VMI","Sr.","6-6","F","31","47","1.52"
"185","David Stockton","Gonzaga","Jr.","5-11","G","35","53","1.51"
"","Scottie Wilbekin","Florida","Jr.","6-2","G","35","53","1.51"
"187","Chris Crawford","Memphis","Jr.","6-4","G","36","54","1.50"
"","Pierre Jackson","Baylor","Sr.","5-10","G","36","54","1.50"
"","James Michael McAdoo","North Carolina","So.","6-9","F","36","54","1.50"
"","Bruce Massey","Middle Tenn.","Sr.","6-3","G","34","51","1.50"
"","Jonathon Thompson","Rider","Sr.","6-4","G","34","51","1.50"
"","Jamal Olasewere","LIU","Sr.","6-7","F","32","48","1.50"
"","Nick Russell","SMU","Sr.","6-4","G","32","48","1.50"
"","Semaj Christon","Xavier","Fr.","6-3","G","30","45","1.50"
"","Erik Etherly","Loyola Maryland","Sr.","6-7","F","30","45","1.50"
"","Lorne Jackson","Pepperdine","Sr.","6-2","G","30","45","1.50"
"","Corey Hawkins","UC Davis","So.","6-3","G","28","42","1.50"
"198","Andre Nation","James Madison","Fr.","6-5","G","35","52","1.49"
"","Kevin Pangos","Gonzaga","So.","6-2","G","35","52","1.49"
"200","Miguel Paul","East Carolina","Sr.","6-1","G","33","49","1.48"
"201","Laquentin Miles","Central Ark.","Jr.","6-5","G","25","37","1.48"
"202","Colt Ryan","Evansville","Sr.","6-5","G","34","50","1.47"
"","James Southerland","Syracuse","Sr.","6-8","F","34","50","1.47"
"204","Daniel Barnes","UIC","Sr.","6-2","G","32","47","1.47"
"","Jourdan DeMuynck","Prairie View","Sr.","6-6","G","32","47","1.47"
"","Cam Griffin","Denver","So.","6-3","G","32","47","1.47"
"207","Ryan Boatright","UConn","So.","6-0","G","30","44","1.47"
"","Siyani Chambers","Harvard","Fr.","6-0","G","30","44","1.47"
"","Evan Cooper","Hartford","---","6-0","-","30","44","1.47"
"","Michael Hale III","UTSA","Sr.","5-10","G","30","44","1.47"
"","Delbert Love","Kennesaw St.","So.","6-0","G","30","44","1.47"
"212","Steve Glowiak","Sacred Heart","So.","6-2","G","28","41","1.46"
"213","Ty Greene","USC Upstate","So.","6-3","G","33","48","1.45"
"","Jake Odum","Indiana St.","Jr.","6-4","G","33","48","1.45"
"215","Jomari Bradshaw","Florida A&M","Jr.","6-6","F","31","45","1.45"
"","Max Guercy","Rice","Fr.","5-9","G","31","45","1.45"
"217","Hameed Ali","A&M-Corpus Christi","So.","6-2","G","29","42","1.45"
"218","Jayon James","ULM","Jr.","6-6","F","27","39","1.44"
"219","J.R. Sims","Eastern Mich.","Sr.","6-3","G","34","49","1.44"
"220","Calvin Newell","UCF","Jr.","6-1","G","25","36","1.44"
"221","Tyler Brown","Illinois St.","Sr.","6-4","G","32","46","1.44"
"","Sir'Dominic Pointer","St. John's (NY)","So.","6-6","F","32","46","1.44"
"223","Amos Olatayo","ULM","Jr.","6-4","G","23","33","1.43"
"224","Blaise Ffrench","Saint Peter's","Sr.","6-2","G","30","43","1.43"
"","D.J. Irving","Boston U.","Jr.","6-0","G","30","43","1.43"
"","D'Vonne Pickett","Seattle U","Jr.","6-0","G","30","43","1.43"
"227","Carrick Felix","Arizona St.","Sr.","6-6","G","35","50","1.43"
"","Dominique Buckley","Toledo","Sr.","6-2","G","28","40","1.43"
"229","Mike Caffey","Long Beach St.","So.","6-0","G","33","47","1.42"
"","Tom Maayan","Seton Hall","Fr.","6-2","G","33","47","1.42"
"231","Coty Clarke","Arkansas","Jr.","6-7","F","31","44","1.42"
"","Mark Nwakamma","Hartford","So.","6-6","F","31","44","1.42"
"233","Quinn Cook","Duke","So.","6-2","G","36","51","1.42"
"234","Donta Harper","Gardner-Webb","So.","6-7","F","34","48","1.41"
"","Gary Talton","UIC","Sr.","6-1","G","34","48","1.41"
"236","Kyan Anderson","TCU","So.","5-11","G","32","45","1.41"
"","Antonio Bostic","SFA","Sr.","6-2","G","32","45","1.41"
"","Christian Standhardinger","Hawaii","Jr.","6-8","F","32","45","1.41"
"","Will Wilson","North Florida","Sr.","5-11","G","32","45","1.41"
"240","Sherwood Brown","FGCU","Sr.","6-4","G","37","52","1.41"
"241","Larry Drew II","UCLA","Sr.","6-2","G","35","49","1.40"
"","Justin Hawkins","UNLV","Sr.","6-3","G","35","49","1.40"
"","Trey Finn","Arkansas St.","Sr.","6-2","G","30","42","1.40"
"","Jimmy Gray","Binghamton","Sr.","6-0","G","30","42","1.40"
"","Davon Haynes","Ark.-Pine Bluff","Jr.","6-8","F","30","42","1.40"
"","Kyle Vinales","Central Conn. St.","So.","6-1","G","30","42","1.40"
"247","Ray Gallegos","Nebraska","Jr.","6-3","G","33","46","1.39"
"","Arnold Louis","Savannah St.","Sr.","6-7","F","33","46","1.39"
"","Chase Tapley","San Diego St.","Sr.","6-2","G","33","46","1.39"
"250","Tracy Abrams","Illinois","So.","6-2","G","36","50","1.39"
"","Juvonte Reddic","VCU","Jr.","6-9","F","36","50","1.39"
Reclassifying
"NR","Chad Jackson","Northern Ky.","Jr.","6-4","G","27","39","1.44"

NCAA Men's Basketball
Division ITotal Points
Through Games 04/08/2013


"Rank","Name","Team","Cl","Ht","Pos","G","FGM","FT","PTS"
"1","Doug McDermott","Creighton","Jr.","6-8","F","36","284","189","834"
"2","Erick Green","Virginia Tech","Sr.","6-4","G","32","261","218","801"
"3","Tyler Haws","BYU","So.","6-5","G","36","276","185","780"
"4","Lamont Jones","Iona","Sr.","6-0","G","34","246","221","769"
"5","Russ Smith","Louisville","Jr.","6-0","G","40","232","222","748"
"6","Nate Wolters","South Dakota St.","Sr.","6-3","G","33","242","187","735"
"7","Deshaun Thomas","Ohio St.","Jr.","6-7","F","37","260","141","733"
"8","Kevin Foster","Santa Clara","Sr.","6-2","G","38","241","130","732"
"9","Travis Bader","Oakland","Jr.","6-5","G","33","206","179","730"
"10","Trey Burke","Michigan","So.","6-0","G","39","259","133","727"
"11","Marshall Henderson","Ole Miss","Jr.","6-2","G","36","209","166","722"
"12","Pierre Jackson","Baylor","Sr.","5-10","G","36","216","192","712"
"13","Khaliff Wyatt","Temple","Sr.","6-4","G","34","209","204","697"
"14","Anthony Ireland","LMU (CA)","Jr.","5-10","G","34","228","167","688"
"15","Colt Ryan","Evansville","Sr.","6-5","G","34","219","184","685"
"16","Greg Gantt","Fla. Atlantic","Sr.","6-2","G","32","235","123","677"
"17","Isaiah Canaan","Murray St.","Sr.","6-1","G","31","215","152","676"
"18","Stan Okoye","VMI","Sr.","6-6","F","31","236","135","666"
"19","Warren Niles","Oral Roberts","Sr.","6-4","G","35","222","121","661"
"20","Maurice Kemp","East Carolina","Sr.","6-8","G","35","231","182","660"
"21","Devon Saddler","Delaware","Jr.","6-2","G","33","216","168","656"
